type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,FraudProbability,NewSystemFlaggedFraud,PredictionCorrect,PredictionStatus
TRANSFER,1029788.34,202130.0,0.0,59807.47,1089595.81,0,0.0036596091401351863,0,True,TN - No fraude correctamente ignorado
PAYMENT,3093.27,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,55357.85,32808.0,0.0,45368.97,100726.82,0,0.010837139729519038,0,True,TN - No fraude correctamente ignorado
TRANSFER,398660.79,0.0,0.0,509061.6,907722.39,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
CASH_OUT,57723.53,0.0,0.0,388917.22,446640.75,0,0.0002743038852657994,0,True,TN - No fraude correctamente ignorado
CASH_OUT,73434.45,20311.0,0.0,0.0,73434.45,0,0.03394234271409136,0,True,TN - No fraude correctamente ignorado
CASH_OUT,38477.33,0.0,0.0,81862.06,120339.39,0,0.0015593031915660232,0,True,TN - No fraude correctamente ignorado
CASH_OUT,150833.09,107969.0,0.0,0.0,150833.09,0,0.0997448390347085,0,True,TN - No fraude correctamente ignorado
TRANSFER,653979.14,54958.0,0.0,1394023.07,2048002.22,0,0.002076650998159988,0,True,TN - No fraude correctamente ignorado
CASH_IN,297682.76,386.0,298068.76,811160.99,513478.23,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,15605.98,110300.06,94694.09,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,203190.74,0.0,0.0,3447089.16,3650279.9,0,0.00014678653377877312,0,True,TN - No fraude correctamente ignorado
PAYMENT,3558.37,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,79420.28,0.0,0.0,109583.76,189004.04,0,0.0013711804954781677,0,True,TN - No fraude correctamente ignorado
CASH_OUT,24823.76,9923.0,0.0,1485905.84,1510729.6,0,0.002463659437099812,0,True,TN - No fraude correctamente ignorado
TRANSFER,122178.0,0.0,0.0,383939.34,342777.64,0,0.005014768786914771,0,True,TN - No fraude correctamente ignorado
PAYMENT,13726.98,10780.0,0.0,0.0,0.0,0,0.0017455164454207087,0,True,TN - No fraude correctamente ignorado
PAYMENT,4170.05,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,187342.93,0.0,0.0,207567.18,394910.11,0,0.00027872119358551936,0,True,TN - No fraude correctamente ignorado
CASH_OUT,170624.45,96.0,0.0,0.0,170624.45,0,0.002812565597643022,0,True,TN - No fraude correctamente ignorado
CASH_OUT,435345.8,0.0,0.0,700550.28,976748.92,0,0.0005322480207787856,0,True,TN - No fraude correctamente ignorado
TRANSFER,1166771.02,0.0,0.0,2848190.01,4014961.04,0,0.0031314192291559575,0,True,TN - No fraude correctamente ignorado
PAYMENT,19532.72,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,106852.2,1266.0,0.0,0.0,106852.2,0,0.004830304702988396,0,True,TN - No fraude correctamente ignorado
CASH_OUT,133769.05,0.0,0.0,901898.37,1035667.42,0,0.0003717610597047189,0,True,TN - No fraude correctamente ignorado
PAYMENT,9471.45,11268.0,1796.55,0.0,0.0,0,0.00022836538461538464,0,True,TN - No fraude correctamente ignorado
CASH_OUT,36461.6,144193.28,107731.69,189072.86,225534.46,0,0.0047281915753183915,0,True,TN - No fraude correctamente ignorado
CASH_IN,425538.71,304957.82,730496.53,632441.99,206903.29,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,2537602.7,259989.0,0.0,0.0,3221705.22,0,0.055831125926709836,0,True,TN - No fraude correctamente ignorado
PAYMENT,6466.15,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,108763.56,92219.0,0.0,0.0,108763.56,0,0.25505732196510034,0,True,TN - No fraude correctamente ignorado
CASH_IN,194401.63,7102492.31,7296893.94,1431270.88,1236869.25,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,523865.39,47.0,0.0,215494.77,739360.15,0,0.00047075790477372136,0,True,TN - No fraude correctamente ignorado
CASH_IN,85561.83,2221653.7,2307215.53,150897.59,65335.76,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,665.07,28670.0,28004.93,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,222079.2,6923573.69,7145652.89,550542.2,328463.0,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,23903.77,6747279.39,6771183.16,375946.22,352042.45,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,222580.54,0.0,0.0,323489.96,546070.5,0,0.0002659948108150838,0,True,TN - No fraude correctamente ignorado
CASH_OUT,227476.17,10775.0,0.0,709.35,228185.52,0,0.03253855209570917,0,True,TN - No fraude correctamente ignorado
PAYMENT,6780.98,17724.16,10943.18,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,137863.45,242.0,138105.45,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,140873.28,20080.0,160953.28,91857.18,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,23763.56,776.13,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
PAYMENT,8455.31,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,26471.87,0.0,0.0,35165.55,61637.42,0,0.006896778307804987,0,True,TN - No fraude correctamente ignorado
CASH_OUT,59064.03,1050.0,0.0,1460521.4,1519585.43,0,0.0003167291414624485,0,True,TN - No fraude correctamente ignorado
PAYMENT,1128.09,477371.54,476243.45,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,173504.75,0.0,0.0,4845627.08,5019131.82,0,0.00043673911723473966,0,True,TN - No fraude correctamente ignorado
CASH_OUT,549127.9,6206.0,0.0,320010.07,869137.97,0,0.003248535682551499,0,True,TN - No fraude correctamente ignorado
TRANSFER,890308.04,0.0,0.0,1343904.97,2234213.02,0,0.0031314192291559575,0,True,TN - No fraude correctamente ignorado
CASH_OUT,233627.47,0.0,0.0,1978747.62,2212375.09,0,0.0013883041892361419,0,True,TN - No fraude correctamente ignorado
PAYMENT,5430.16,145543.0,140112.84,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,205831.54,414864.76,620696.31,396785.45,190953.91,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,487469.69,0.0,0.0,1012535.12,1500004.81,0,0.0007129742408485989,0,True,TN - No fraude correctamente ignorado
CASH_OUT,175491.82,0.0,0.0,903056.92,1553206.16,0,0.0003038885219687663,0,True,TN - No fraude correctamente ignorado
CASH_OUT,56133.1,0.0,0.0,85726.98,141860.08,0,0.0014261253786702263,0,True,TN - No fraude correctamente ignorado
CASH_OUT,263228.05,101511.0,0.0,11554060.98,11817289.03,0,0.011322007564591608,0,True,TN - No fraude correctamente ignorado
CASH_IN,285129.93,445118.53,730248.46,1238107.74,952977.81,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,156923.53,1052722.4,1209645.93,821996.83,665073.3,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,29575.09,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,75963.14,0.0,0.0,311020.95,386984.08,0,0.005344222862668788,0,True,TN - No fraude correctamente ignorado
PAYMENT,5192.08,12094.41,6902.33,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,5231.57,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,12211.04,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,1681.19,15557.0,13875.81,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,37308.74,10956513.12,10993821.87,1365503.61,1912997.99,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,504762.64,10087.0,0.0,29428.98,534191.63,0,0.0005877475902468658,0,True,TN - No fraude correctamente ignorado
CASH_IN,31693.83,6250281.52,6281975.35,3615447.19,3583753.37,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,152140.21,70340.0,222480.21,32484.73,0.0,0,5.244673284804366e-05,0,True,TN - No fraude correctamente ignorado
TRANSFER,247178.85,0.0,0.0,1272107.89,1519286.75,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
PAYMENT,27043.79,17108.68,0.0,0.0,0.0,0,0.0010992973096182392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,470777.5,12622.0,0.0,0.0,470777.5,0,0.001445598492393074,0,True,TN - No fraude correctamente ignorado
CASH_OUT,403962.52,0.0,0.0,1653130.86,2057093.38,0,0.0009245277687529045,0,True,TN - No fraude correctamente ignorado
CASH_IN,134992.74,861600.96,996593.7,444214.75,309222.01,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,276141.71,9922.0,286063.71,374252.89,98111.18,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,55656.55,0.0,0.0,7503284.65,7558941.2,0,0.0006523116030488045,0,True,TN - No fraude correctamente ignorado
CASH_OUT,38947.3,125268.0,86320.7,332358.31,371305.61,0,0.0042989568159342625,0,True,TN - No fraude correctamente ignorado
CASH_OUT,260576.01,459342.0,198765.99,0.0,260576.01,0,0.022764924028039916,0,True,TN - No fraude correctamente ignorado
CASH_OUT,165646.71,0.0,0.0,216044.37,381691.09,0,0.0006331445760291071,0,True,TN - No fraude correctamente ignorado
CASH_OUT,308453.17,13069.0,0.0,267012.26,575465.43,0,0.0005363626040195207,0,True,TN - No fraude correctamente ignorado
TRANSFER,1135639.5,0.0,0.0,1161769.75,2297409.25,0,0.0031314192291559575,0,True,TN - No fraude correctamente ignorado
CASH_OUT,51012.91,0.0,0.0,611256.07,662268.98,0,0.00038336031011169784,0,True,TN - No fraude correctamente ignorado
PAYMENT,939.6,176226.29,175286.68,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,9756.12,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,81483.42,0.0,0.0,1024717.91,1106201.33,0,0.0003167291414624485,0,True,TN - No fraude correctamente ignorado
CASH_OUT,110307.39,406061.0,295753.61,87983.29,198290.68,0,0.0011577196531176563,0,True,TN - No fraude correctamente ignorado
CASH_IN,138610.15,8713538.96,8852149.11,2183711.94,1969171.02,0,0.002346737565794713,0,True,TN - No fraude correctamente ignorado
CASH_OUT,232111.13,10960.0,0.0,2146537.84,2728757.8,0,0.0009350129077418503,0,True,TN - No fraude correctamente ignorado
PAYMENT,14424.85,121464.0,107039.15,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,24467.16,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,30219.96,165005.33,134785.37,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,8646.19,19085.0,10438.81,0.0,0.0,0,0.00022836538461538464,0,True,TN - No fraude correctamente ignorado
PAYMENT,1282.29,3288.0,2005.71,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,436143.67,0.0,0.0,1459798.53,1895942.2,0,0.0007129742408485989,0,True,TN - No fraude correctamente ignorado
CASH_IN,27611.59,3114895.41,3142507.0,99023.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,13059.11,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,6930.49,55858.84,48928.34,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,147035.85,21060.0,0.0,111947.04,258982.89,0,0.0019028530500496351,0,True,TN - No fraude correctamente ignorado
PAYMENT,3984.51,52217.0,48232.49,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,5087.85,245693.58,240605.73,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,164596.36,69681.0,0.0,92846.03,257442.38,0,0.003593721855083961,0,True,TN - No fraude correctamente ignorado
CASH_OUT,214256.68,30124.0,0.0,98943.87,313200.55,0,0.003417204232475753,0,True,TN - No fraude correctamente ignorado
CASH_IN,239993.42,409498.0,649491.42,658940.6,418947.18,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,34750.63,242962.0,208211.37,54297.93,89048.57,0,0.0014360329874002682,0,True,TN - No fraude correctamente ignorado
CASH_OUT,227521.99,0.0,0.0,822690.43,1050212.41,0,0.0002911621391983307,0,True,TN - No fraude correctamente ignorado
CASH_IN,208160.09,491.0,208651.09,1481292.98,1273132.89,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,28318.58,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,70122.83,52372.0,0.0,121361.66,191484.48,0,0.013301902340123715,0,True,TN - No fraude correctamente ignorado
PAYMENT,10701.46,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,3183.16,22377.0,19193.84,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,15243.62,87898.24,72654.63,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,287104.09,0.0,0.0,1048564.12,1335668.21,0,0.002646299215056669,0,True,TN - No fraude correctamente ignorado
PAYMENT,4401.51,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,3703.54,31125.0,27421.46,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,189487.98,304213.0,114725.02,278767.27,468255.25,0,0.00025488562609214254,0,True,TN - No fraude correctamente ignorado
DEBIT,149506.45,177281.53,27775.08,1514373.68,1663880.13,0,0.004560104564154005,0,True,TN - No fraude correctamente ignorado
CASH_OUT,6916.92,0.0,0.0,235886.96,242803.88,0,0.005708827403882372,0,True,TN - No fraude correctamente ignorado
CASH_OUT,310701.69,84091.0,0.0,744197.36,1054899.05,0,0.008386662863684129,0,True,TN - No fraude correctamente ignorado
PAYMENT,2964.41,4.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,2787.11,279497.0,276709.89,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,61934.28,2503.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,4191.98,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,278707.46,6859.0,285566.46,730453.53,451746.08,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,17326.05,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,7414.83,25789.97,18375.14,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,84289.34,7647.0,0.0,0.0,84289.34,0,0.012427619286543783,0,True,TN - No fraude correctamente ignorado
CASH_OUT,36405.34,0.0,0.0,694444.39,730849.73,0,0.0010280337121881169,0,True,TN - No fraude correctamente ignorado
TRANSFER,470577.64,4308.0,0.0,281708.95,752286.59,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
CASH_IN,35556.35,16221899.16,16257455.51,427667.54,392111.19,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,4505.28,123189.0,118683.72,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,194768.1,400965.0,595733.1,64100.15,216980.42,0,6.128430588862243e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,289828.1,19623581.11,19913409.22,385633.28,95805.17,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,104756.52,0.0,0.0,1446542.4,1551298.92,0,0.0003717610597047189,0,True,TN - No fraude correctamente ignorado
PAYMENT,2507.07,7026.0,4518.93,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,2314182.78,11432.0,0.0,393296.34,2707479.12,0,0.0031314192291559575,0,True,TN - No fraude correctamente ignorado
CASH_OUT,5722.1,450.0,0.0,0.0,5722.1,0,0.09935719172809919,0,True,TN - No fraude correctamente ignorado
PAYMENT,9043.68,198426.0,189382.32,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,270980.96,1030370.2,1301351.16,9141003.26,8870022.3,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,134749.38,9246148.25,9380897.63,163152.29,28402.91,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
TRANSFER,134854.46,53091.0,0.0,2511701.48,2646555.94,0,0.0072843301488860045,0,True,TN - No fraude correctamente ignorado
PAYMENT,7667.41,102258.57,94591.17,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,43102.9,15103.0,0.0,0.0,0.0,0,0.0005965941967334786,0,True,TN - No fraude correctamente ignorado
PAYMENT,1558.51,523595.41,522036.91,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,3767.38,5087.0,1319.62,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,15163.34,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,11833.75,205056.0,216889.75,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,133.04,51376.0,51242.96,0.0,0.0,0,0.0007302842085450781,0,True,TN - No fraude correctamente ignorado
TRANSFER,164579.86,0.0,0.0,191079.68,355659.54,0,0.00013840513351482157,0,True,TN - No fraude correctamente ignorado
TRANSFER,1854669.73,0.0,0.0,2114238.16,6098341.04,0,0.003592081755035875,0,True,TN - No fraude correctamente ignorado
PAYMENT,6001.89,6197.0,195.11,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,108471.1,2062.0,110533.1,259714.14,189608.63,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,52550.13,16649.85,0.0,0.0,0.0,0,0.00029920438073005546,0,True,TN - No fraude correctamente ignorado
PAYMENT,5678.68,11216.0,5537.32,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,241075.74,470397.71,711473.45,1431554.61,1190478.88,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,171103.22,27008.0,0.0,187620.09,358723.31,0,0.0159956726768173,0,True,TN - No fraude correctamente ignorado
CASH_OUT,194318.39,19337.0,0.0,602850.98,797169.38,0,0.0004074181849742546,0,True,TN - No fraude correctamente ignorado
PAYMENT,11002.18,21574.0,10571.82,0.0,0.0,0,0.00022836538461538464,0,True,TN - No fraude correctamente ignorado
TRANSFER,176752.09,174.0,0.0,0.0,176752.09,0,0.0188207954680701,0,True,TN - No fraude correctamente ignorado
TRANSFER,1276030.1,0.0,0.0,4434204.61,5710234.71,0,0.0031314192291559575,0,True,TN - No fraude correctamente ignorado
CASH_OUT,253289.35,0.0,0.0,9929251.49,10182540.84,0,0.00041368825068849286,0,True,TN - No fraude correctamente ignorado
CASH_OUT,59207.58,0.0,0.0,7222725.17,7281932.75,0,0.0005432551782029061,0,True,TN - No fraude correctamente ignorado
CASH_IN,164819.73,5716.0,170535.73,530474.25,365654.52,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,18544.28,24663.0,6118.72,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,153945.07,26293.74,180238.82,1827189.26,1673244.18,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,13467.13,21643.0,8175.87,0.0,0.0,0,0.00022836538461538464,0,True,TN - No fraude correctamente ignorado
PAYMENT,14720.45,30175.0,15454.55,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,203539.92,633226.0,429686.08,874184.12,1077724.03,0,0.0013860366298679703,0,True,TN - No fraude correctamente ignorado
CASH_OUT,152496.04,29777.0,0.0,639109.51,791605.55,0,0.00289343343597978,0,True,TN - No fraude correctamente ignorado
TRANSFER,2846875.16,0.0,0.0,4363001.69,7209876.85,0,0.003592081755035875,0,True,TN - No fraude correctamente ignorado
CASH_IN,146886.37,104671.0,251557.37,0.0,0.0,0,0.0005734557653022881,0,True,TN - No fraude correctamente ignorado
PAYMENT,12250.45,116923.36,104672.91,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
DEBIT,9151.12,10699.0,1547.88,9765.66,18916.78,0,0.029841433055077436,0,True,TN - No fraude correctamente ignorado
PAYMENT,287.7,82.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,35200.08,71963.0,36762.92,0.0,35200.08,0,0.038974064689635976,0,True,TN - No fraude correctamente ignorado
CASH_OUT,30607.95,31264.0,656.05,101507.17,132115.12,0,0.0017927268604999043,0,True,TN - No fraude correctamente ignorado
PAYMENT,20096.62,69907.0,49810.38,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,41165.16,20489.0,0.0,108673.9,149839.06,0,0.010233450851420104,0,True,TN - No fraude correctamente ignorado
TRANSFER,678727.95,10704.0,0.0,822237.52,1500965.47,0,0.001988670557933482,0,True,TN - No fraude correctamente ignorado
TRANSFER,3394179.3,0.0,0.0,4011908.2,7406087.5,0,0.003592081755035875,0,True,TN - No fraude correctamente ignorado
CASH_OUT,85629.15,402.0,0.0,0.0,85629.15,0,0.012427619286543783,0,True,TN - No fraude correctamente ignorado
CASH_IN,295331.33,13380.0,308711.33,401563.43,106232.1,0,0.0,0,True,TN - No fraude correctamente ignorado
